	DrugBank_ID	DrugBank_Name	Indication	Targets	Proximity	FDR
176	DB01200	Bromocriptine	For the treatment of galactorrhea due to hyperprolactinemia, prolactin-dependent menstrual disorders and infertility, prolactin-secreting adenomas, prolactin-dependent male hypogonadism, as adjunct therapy to surgery or radiotherapy for acromegaly or as monotherapy is special cases, as monotherapy in early Parksinsonian Syndrome or as an adjunct with levodopa in advanced cases with motor complications. Bromocriptine has also been used off-label to treat restless legs syndrome and neuroleptic malignant syndrome.	DRD1, ADRA2C, DRD4, HTR2A, HTR2B, DRD2, HTR7, DRD3, ADRA1B, ADRA1A, ADRA1D, HTR2C, ADRA2A, HTR1A, ADRA2B, HTR1B, DRD5, HTR1D	-0.10963426962993701	<0.0001
177	DB01149	Nefazodone	For the treatment of depression.	HTR2A, SLC6A2, SLC6A4, ADRA1B, ADRA1A, HTR2C, ADRA2A, HTR1A, KCNH2, SLC6A3	-0.10941356156256185	<0.0001
178	DB02010	Staurosporine		ITK, PIM1, GSK3B, PRKCQ, PDPK1, MAPKAPK2, LCK, CDK2, PIK3CG, CHRM1, SYK, CSK, ZAP70	-0.10381986139484813	<0.0001
179	DB02709	Resveratrol	Being investigated for the treatment of Herpes labialis infections (cold sores).	ITGA5, CLEC14A, PPARG, PPARA, CBR1, AKT1, SNCA, AHR, ESR1, MTNR1A, PI4K2B, MTNR1B, PTGS2, APP, KHSRP, YARS1, ALOX5, NR1I2, ITGB3, CSNK2A1, PTGS1, SIRT1, ALOX15, SLC2A1, NR1I3, NQO2	-0.09362636702773441	<0.0001
180	DB00747	Scopolamine	Scopolamine is indicated in adult patients for the prevention of nausea and vomiting associated with motion sickness and for the prevention of postoperative nausea and vomiting (PONV) associated with anesthesia or opiate analgesia.[L31578]	CHRM4, CHRM1, CHRNB2, CHRNA4, CHRM3, SI, CHRM2, CHRM5	-0.08559964901972414	<0.0001
181	DB00210	Adapalene	Adapalene is indicated for the topical treatment of acne vulgaris in patients aged 12 and over.[L12873]	RXRG, JUN, GOT1, TLR2, RXRB, RXRA, RARA, RARB, RARG	-0.08383794474785881	<0.0001
182	DB06148	Mianserin	For the treatment of depression.	HTR7, HRH4, HTR2B, SLC6A4, HRH1, DRD3, ADRA1A, HTR2C, HTR1A, ADRA2B, HTR1F, DRD2, SLC6A2, OPRK1, SLC6A3, ADRA2A, DRD1, ADRA2C, HTR2A, HTR6	-0.07071782173466569	<0.0001
183	DB04216	Quercetin		CEBPB, SHBG, UGT3A1, CBR1, AHR, ESR1, CYP1B1, CSNK2B, STK17B, SF3B3, RUVBL2, EIF3F, HSP90AA1, HSPA2, ATP5F1B, NR1I2, CSNK2A1, HCK, ATP5F1C, PIM1, PIK3CG, ESR2, UBA1, HIBCH, ATP5F1A, ACTB, NQO2	-0.03809909324105956	<0.0001
184	DB00482	Celecoxib	"Celecoxib is indicated for symptomatic treatment of adult osteoarthritis (OA) and adult rheumatoid arthritis (RA).[L7646] Celecoxib is not a substitute for aspirin for cardiovascular event prophylaxis.[L7646] 

It may be also be used to treat acute pain from various sources, juvenile rheumatoid arthritis in children over 2, ankylosing spondylitis, and primary dysmenorrhea.[L7646]

Celecoxib, in combination with [tramadol], is indicated for the management of acute pain in adults severe enough to require an opioid analgesic and in whom alternative treatments are inadequate.[L38949]"	CDH11, PDPK1, CA3, CA2, PTGS2	-0.032562137361753646	<0.0001
185	DB08901	Ponatinib	Ponatinib is indicated for the treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) that is resistant or intolerant to prior tyrosine kinase inhibitor therapy or Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ALL) that is resistant or intolerant to prior tyrosine kinase inhibitor therapy.	TEK, FGFR1, FGFR3, PDGFRA, FGFR4, SRC, BCR, RET, ABL1, FLT3, FGFR2, LCK, LYN, KIT, KDR	0.013846895150753203	<0.0001
186	DB00313	Valproic acid	"**Indicated** for:[Label] 

1) Use as monotherapy or adjunctive therapy in the management of complex partial seizures and simple or complex absence seizures. 

2) Adjunctive therapy in the management of multiple seizure types that include absence seizures. 

3) Prophylaxis of migraine headaches.

4) Acute management of mania associated with bipolar disorder.


**Off-label** uses include:
 
1) Maintenance therapy for bipolar disorder.[A177919]

2) Treatment for acute bipolar depression.[A177928,A177931,A177934]

3) Emergency treatment of status epilepticus.[A177955]"	SCN1A, PPARG, PPARD, OGDH, ALDH5A1, ACADSB, HDAC9, PPARA, HDAC2	0.021759381111030686	<0.0001
187	DB08896	Regorafenib	Regorafenib is indicated for the treatment of patients with metastatic colorectal cancer (CRC) who have been previously treated with fluoropyrimidine-, oxaliplatin- and irinotecan-based chemotherapy, an anti-VEGF therapy, and, if KRAS wild type, an anti-EGFR therapy. Regorafenib is also indicated for the treatment of patients with locally advanced, unresectable or metastatic gastrointestinal stromal tumour (GIST) who have been previously treated with imatinib mesylate and sunitinib malate. Regorafenib is also indicated for the treatment of patients with hepatocellular carcinoma (HCC) previously treated with sorafenib.[L16835]	FGFR1, TEK, DDR2, FRK, RAF1, PDGFRA, FLT1, BRAF, FLT4, RET, MAPK11, FGFR2, ABL1, PDGFRB, NTRK1, EPHA2, KIT, KDR	0.051823961474201416	<0.0001
188	DB00159	Icosapent	EPA can be used for lowering elevated triglycerides in those who are hyperglyceridemic. In addition, EPA may play a therapeutic role in patients with cystic fibrosis by reducing disease severity and may play a similar role in type 2 diabetics in slowing the progression of diabetic nephropathy.	ACSL4, FABP7, SLC8A1, PPARG, PPARD, PPARA, TRPV1, FFAR1, PTGS2, PTGS1, FADS1	0.07267584028938717	<0.0001
189	DB00162	Vitamin A	For the treatment of vitamin A deficiency.	RETSAT, RDH14, RDH13, ALDH1A2, ALDH1A1, DHRS4, ALDH1A3, RDH11, RDH12, RDH8, LRAT, RDH5, DHRS3, APOD, PTGDS	0.07948919723866578	<0.0001
190	DB03880	Batimastat		MMP12, ADAMTS5, MMP16, MMP8, ADAM28	0.10999534971467624	<0.0001
191	DB00818	Propofol	Used for induction and/or maintenance of anaesthesia and for management of refractory status epilepticus. 	GABRA1, GABRB2, SCN2A, SCN4A, GABRB3	-1.7130522943221749	0.0002654676529608016
192	DB00292	Etomidate	Used in the induction of general anesthesia.	GABRA1, ADRA2B	-1.0206073280865096	0.00034730356101332047
193	DB00939	Meclofenamic acid	For the relief of mild to moderate pain, for the treatment of primary dysmenorrhea and for the treatment of idiopathic heavy menstrual blood loss. Also for relief of the signs and symptoms of acute and chronic rheumatoid arthritis and osteoarthritis.	ALOX5, KCNQ3, KCNQ2, PTGS2, PTGS1	-0.054304663775311325	0.00045734877568071654
194	DB01184	Domperidone	For management of dyspepsia, heartburn, epigastric pain, nausea, and vomiting.	DRD2, DRD3	-1.6036127910325884	0.0004988365289344119
195	DB00568	Cinnarizine	For the treatment of vertigo/meniere's disease, nausea and vomiting, motion sickness and also useful for vestibular symptoms of other origins.	DRD1, CACNA1C, DRD2, HRH1, CHRM1, CACNA1I, CACNA1F, CACNA1H, CACNA1D, CACNA1S, CACNA1G	-0.5773784150204567	0.0005438769511081849
196	DB04690	Camptothecin	Investigated for the treatment of cancer.	TOP1	-4.208882942855847	0.000588309160344709
197	DB01119	Diazoxide	Used parentally to treat hypertensive emergencies. Also used to treat hypoglycemia secondary to insulinoma.	CA1, ATP1A1, CA2, KCNMA1, KCNJ11	-0.29329715084035846	0.0007344416312258796
198	DB01626	Pargyline	For the treatment of moderate to severe hypertension.	MAOB, MAOA	-1.355626483995081	0.0007482831277233962
199	DB00715	Paroxetine	Paroxetine is indicated for the management of depression, obsessive-compulsive disorder, panic disorder, social anxiety disorder, generalized anxiety disorder, posttraumatic stress disorder.[L3358] One form of paroxetine, commercially known as Brisdelle, is used to manage mild to moderate vasomotor symptoms of menopause.[L7703] Off-label, paroxetine may be used for the treatment of premature ejaculation or irritable bowel syndrome (IBS).[A1093,A181754,A181904]	DRD1, HTR2A, HTR2B, DRD2, SLC6A2, SLC6A4, HRH1, CHRM1, ADRA1A, ADRB1, ADRA2A, HTR1A	-0.03432695740311797	0.000753103984836109
200	DB07594	CCT-018159		HSP90AA1, HSP90AB1	-2.3248152550820294	0.0009562171613588377
201	DB04946	Iloperidone	Treatment of acute schizophrenia. 	DRD1, DRD4, HTR7, HTR2A, ADRA2C, DRD2, DRD3, HRH1, ADRA1A, HTR6, HTR1A	-0.06285942710547199	0.0009567612395669276
202	DB09167	Dosulepin	Indicated in the treatment of symptoms of depressive illness, especially where an anti-anxiety effect is required.	CHRM4, HTR2A, CHRM5, SLC6A2, HRH1, SLC6A4, CHRM1, ADRA1A, CHRM3, ADRA2A, HTR1A, CHRM2	-0.018119953606830063	0.0010375983277407998
203	DB01259	Lapatinib	Indicated in combination with capecitabine for the treatment of patients with advanced or metastatic breast cancer whose tumors overexpress the human epidermal receptor type 2 (HER2) protein and who have received prior therapy including an anthracycline, a taxane, and trastuzuma.	ERBB2, EGFR	-2.468452796755099	0.0023018928523585148
204	DB00700	Eplerenone	For improvement of survival of stable patients with left ventricular systolic dysfunction (ejection fraction <40%) and clinical evidence of congestive heart failure after an acute myocardial infarction.	NR3C2	-2.942556444477989	0.003127190106933737
205	DB13954	Estradiol cypionate	Depo-Estradiol intramuscular depot injection is indicated for the treatment of moderate to severe vasomotor symptoms and hypoestrogenism due to hypogonadism.	ESR1, MT-ATP6, NR1I2, ESR2, CHRNA4, GPER1, HSD17B2, ESRRG, NCOA2, BECN1	-0.7436499503164746	0.0033191921729333316
206	DB00896	Rimexolone	For the treatment of postoperative inflammation following ocular surgery and in the treatment of anterior uveitis.	NR3C1	-4.888303156606162	0.005731659311745085
207	DB07080	TO-901317		NCOA1, RXRB, NR1I2, NR1H2, NR1H3, NCOA2	-1.025939182451342	0.005834836069895705
208	DB00501	Cimetidine	Cimetidine is indicated to reduce gastric acid secretion and to treat the following disease states: duodenal ulcers, non-malignant gastric ulcers, gastroesophageal reflux disease, and pathological hypersecretion associated with Zollinger-Ellison Syndrome, systemic mastocytosis, and multiple endocrine adenomas.[L30280] It is indicated for prophylaxis of recurrent gastric or duodenal ulcers, as adjunctive therapy in the management of cystic fibrosis in children, and to treat NSAID induced lesions and gastrointestinal symptoms.[L30280]	HRH2	-1.273382078987552	0.006598029874089438
209	DB00477	Chlorpromazine	For the treatment of schizophrenia; to control nausea and vomiting; for relief of restlessness and apprehension before surgery; for acute intermittent porphyria; as an adjunct in the treatment of tetanus; to control the manifestations of the manic type of manic-depressive illness; for relief of intractable hiccups; for the treatment of severe behavioral problems in children (1 to 12 years of age) marked by combativeness and/or explosive hyperexcitable behavior (out of proportion to immediate provocations), and in the short-term treatment of hyperactive children who show excessive motor activity with accompanying conduct disorders consisting of some or all of the following symptoms: impulsivity, difficulty sustaining attention, aggressivity, mood lability, and poor frustration tolerance.	HTR7, HRH4, DRD3, HRH1, CHRM1, ADRA1A, HTR2C, HTR1A, DRD2, SMPD1, CHRM3, DRD5, KCNH2, ADRA1B, ADRA2A, CALM1, ORM1, DRD1, DRD4, HTR2A, HTR6	-0.48589633487721723	0.008169325876815877
210	DB11582	Thiocolchicoside	"
Thiocolchicoside is a  skeletal muscle-relaxant drug used in the treatment of orthopedic, traumatic and rheumatologic disorders [L1661]. It is indicated as an adjuvant drug in the treatment of painful muscle contractures and is indicated in acute spinal pathology, for adults and adolescents 16 years of age and older [L1658]. Recent studies have examined its effect on muscle tone, stiffness, contractures, and soreness experienced by athletes during sporting competitions [L1664]."	GABRA1, TNFSF11, GLRA1	-0.587228148950081	0.009278473581724638
211	DB00248	Cabergoline	For the treatment of hyperprolactinemic disorders, either idiopathic or due to prolactinoma (prolactin-secreting adenomas). May also be used to manage symptoms of Parkinsonian Syndrome as monotherapy during initial symptomatic management or as an adjunct to levodopa therapy during advanced stages of disease. 	HTR7, HTR2B, DRD3, ADRA1A, HTR2C, HTR1A, ADRA2B, HTR1D, DRD2, ADRA1D, ADRB1, HTR1B, DRD5, ADRB2, ADRA1B, ADRA2A, DRD1, DRD4, ADRA2C, HTR2A	-0.07071782173466569	0.013440163533917126
212	DB00790	Perindopril	For the treatment of mild to moderate essential hypertension, mild to moderate congestive heart failure, and to reduce the cardiovascular risk of individuals with hypertension or post-myocardial infarction and stable coronary disease. 	ACE, SFRP4	-1.051619501569948	0.017469746622840687
213	DB01195	Flecainide	In New Zealand and America, flecainide is indicated to prevent supraventricular arrhythmias and ventricular arrhythmias.[L8878] In the United States, it is also indicated to prevent paroxysmal atrial fibrillation and flutter.[A186886,L5056]	SCN4A, KCNH2, RYR2, SCN5A	-0.49507311364019707	0.02414303146937029
214	DB08770	4-{2-[(7-amino-2-furan-2-yl[1,2,4]triazolo[1,5-a][1,3,5]triazin-5-yl)amino]ethyl}phenol		ADORA2A	-2.7718194654433232	0.025141631576762365
215	DB00794	Primidone	Primidone is commonly indicated for the management of grand mal, psychomotor, and focal epileptic seizures.[L4645,L11112] In addition, it has also been studied and utilized as an effective management of essential tremor.[A39414,A39415,L4645]	GABRA1, CHRNA7, GABRA3, GABRA2, CHRNA4, GABRA6, GABRA4, GRIA2, GABRA5, GRIK2	-0.8719313438202521	0.026450532611965796
216	DB01614	Acepromazine	Acepromazine was first used in humans in the 1950s as an antipsychotic agent. It is now rarely used in humans. Acepromazine is frequently used in animals as a sedative and antiemetic. Its principal value is in quietening and calming anxious animals.	DRD1, HTR2A, DRD2, ADRA1B, ADRA1A, HTR1A	-0.34818412412901206	0.02954212076414435
217	DB00585	Nizatidine	For the treatment of acid-reflux disorders (GERD), peptic ulcer disease, active benign gastric ulcer, and active duodenal ulcer.	HRH2	-1.273382078987552	0.04028834601521827
218	DB00594	Amiloride	For use as adjunctive treatment with thiazide diuretics or other kaliuretic-diuretic agents in congestive heart failure or hypertension.	ASIC1, SLC9A1, PLAU, ASIC2, SCNN1G, SCNN1A, SCNN1B, AOC1, SCNN1D	-0.4105153503097999	0.05155709840855165
219	DB07997	N-[2-(METHYLAMINO)ETHYL]-5-ISOQUINOLINESULFONAMIDE		PKIA, PRKACA	-0.9677266678435518	0.0558615440771029
220	DB00588	Fluticasone propionate	Fluticasone propionate is indicated as an inhaler for the treatment and management of asthma by prophylaxis[FDA Label]as well as inflammatory and pruritic dermatoses[F4355]. Fluticasone propionate nasal spray is indicated for managing allergic and nonallergic rhinitis[L8309,F4358].	NR3C2, NR3C1, PGR, PLA2G4A	-1.81794979560965	0.06053196581196582
221	DB00268	Ropinirole	For the treatment of the signs and symptoms of Parkinson's disease and for the treatment of primary moderate-severe restless legs syndrome [FDA label].	DRD4, ADRA1A, DRD2, DRD3	-0.662041290854906	0.06499395049981793
222	DB00940	Methantheline	For the treatment of peptic ulcer disease, irritable bowel syndrome, pancreatitis, gastritis, biliary dyskinesia, pylorosplasm, and reflex neurogenic bladder in children.	CHRM4, CHRM5, CHRM1, CHRM3, HRH2, CHRM2	-0.5745888312548242	0.07245181227739367
223	DB00542	Benazepril	Benazepril is indicated for the treatment of hypertension[A840]. It may be used alone or in combination with thiazide diuretics[FDA Label].	ACE	-2.3827692124626725	0.0892936139511482
224	DB00835	Brompheniramine	For the treatment of the symptoms of the common cold and allergic rhinitis, such as runny nose, itchy eyes, watery eyes, and sneezing.	CHRM4, CHRM5, HRH1, CHRM1, CHRM3, CHRM2	-0.31577011653643616	0.10166716862430145
225	DB00409	Remoxipride	Remoxipride is an atypical antipsychotic once used for the treatment of schizophrenia.[A215532]	DRD4, HTR2A, DRD2, SIGMAR1, DRD3	-0.4737269908193696	0.10796458042622722
226	DB04942	Tamibarotene	Investigated for use/treatment in leukemia (unspecified).	RARB, RARA	-1.355626483995081	0.1122684335399497
227	DB00205	Pyrimethamine	For the treatment of toxoplasmosis and acute malaria; For the prevention of malaria in areas non-resistant to pyrimethamine	HEXB, DHFR	-3.3002651853128033	0.1266136471284784
228	DB12442	Alvespimycin	Investigated for use as an antineoplastic agent for solid tumors, advanced solid tumours or acute myeloid leukaemia. 	HSP90AA1	-4.929160719486835	0.13092932910932872
229	DB00860	Prednisolone	Prednisolone is indicated to treat endocrine, rheumatic, and hematologic disorders; collagen, dermatologic, ophthalmic, respiratory, and gastrointestinal diseases; allergic and edematous states; and other conditions like tuberculous meningitis.[L9542]	NR3C1	-4.888303156606162	0.13144838217227434
230	DB09213	Dexibuprofen	For more information, refer to [ibuprofen].	PLAT, PPARG, CFTR, GP1BA, PPARA, THBD, FABP2, SLC15A1, PTGS2, PTGS1, S100A7, BCL2	-0.03531561895587693	0.13199698078546784
231	DB00555	Lamotrigine	"Lamotrigine is indicated as adjunctive therapy for the following seizure types in patients ≥2 years of age: partial seizures, primary generalized tonic-clonic seizures, and generalized seizures due to Lennox-Gastaut syndrome.[L9404]

It is also indicated for the process of conversion to drug monotherapy for those at least 16 years of age or older with partial seizures and currently are receiving treatment with carbamazepine, phenytoin, phenobarbital, primidone, or valproate as the single antiepileptic drug (AED).[L9404]

In addition to the above, lamotrigine is also indicated for the maintenance treatment of bipolar I disorder, delaying the time to mood episodes (which may include mania, hypomania, depression, mixed episodes) in adults at least 18 years or older, who have been treated for acute mood symptoms with standard therapy.[L9404]

Limitations of use

It is important to note that lamotirigine should not be used in the treatment of acute mood episodes, as efficacy has not been established in this context.[L9404]"	DRD1, GABRA1, HTR2A, HTR3A, DRD2, GRIA1, SCN1A, ADORA1, HRH1, OPRK1, ADRA1A, ADORA2A, ADRB1, ADRA2A, CACNA1E, CHRNA1	-0.7814896412051986	0.1337614662073561
232	DB03496	Alvocidib	Investigated for use/treatment in esophageal cancer, leukemia (lymphoid), lung cancer, liver cancer, and lymphoma (unspecified).	CDK6, CDK4, CDK7, CDK9, CDK8, CDK2, CDK1, PYGB, EGFR, CDK5, PYGM	-0.9749145086663193	0.15155563090787383
233	DB08162	Fasudil		ROCK1, ROCK2, PKIA, PRKACA	-2.290334366069597	0.15431418625388182
234	DB00436	Bendroflumethiazide	For the treatment of high blood pressure and management of edema related to heart failure.	CA1, CA4, CA2, KCNMA1, SLC12A3	-0.29329715084035846	0.1712170732954836
235	DB00540	Nortriptyline	Nortriptyline is indicated for the relief of the symptoms of major depressive disorder (MDD).[L11878] Some off-label uses for this drug include treatment of chronic pain, myofascial pain, neuralgia, and irritable bowel syndrome.[A191083,L11878]	PGRMC1, HTR2A, DRD2, SLC6A4, HRH1, SLC6A2, ADRA1B, CHRM1, ADRA1A, ADRA1D, HTR2C, ADRB1, ADRA2A, HTR1A	-0.26730719850323165	0.18816041640698838
236	DB00343	Diltiazem	"**Oral**

Indicated for the management of hypertension, to lower blood pressure, alone or in combination with other antihypertensive agents.[L10556]

Indicated for use to improve exercise tolerance in patients with chronic stable angina.[L10556]

Indicated for the management of variant angina (Prinzmetal's angina).[L6298]

**Intravenous**

Indicated for the short-term management of atrial fibrillation or atrial flutter for temporary control of rapid ventricular rate.[L6292]

Indicated for the rapid conversion of paroxysmal supraventricular tachycardias (PSVT) to sinus rhythm. This includes AV nodal reentrant tachycardias and reciprocating tachycardias associated with an extranodal accessory pathway such as the WPW syndrome or short PR syndrome.[L6292]

**Off-label**

Indicated for off-label uses in anal fissures (as topical formulation), migraine prophylaxis, cramps in lower leg related to rest, pulmonary hypertension,[L6289] idiopathic dilated cardiomyopathy, and proteinuria associated with diabetic nephropathy.[L6298]"	CACNA1C, CACNG1	-1.3437931237755678	0.19519383723316916
237	DB07379	(2S)-2-({6-[(3-Amino-5-chlorophenyl)amino]-9-isopropyl-9H-purin-2-yl}amino)-3-methyl-1-butanol		CDK6	-3.850933089870754	0.19671518528838117
238	DB06595	Midostaurin	Investigated for use/treatment in adult patients with high-risk acute myeloid leukemia (AML) who are FLT3 mutation-positive, agressive systemic mastocytosis (ASM), systemic mastocytosis with associated hematological neoplasm (SM-AHN), or mast cell leukemia (MCL). 	PDGFRA, FLT3, PDGFRB, KIT, KDR, PRKCA	-0.5304202384029674	0.20995067403129247
239	DB01242	Clomipramine	"May be used to treat obsessive-compulsive disorder and disorders with an obsessive-compulsive component (e.g. depression, schizophrenia, Tourette’s disorder).
Unlabeled indications include: depression, panic disorder, chronic pain (e.g. central pain, idiopathic pain disorder, tension headache, diabetic peripheral neuropathy, neuropathic pain), cataplexy and associated narcolepsy (limited evidence), autistic disorder (limited evidence), trichotillomania (limited evidence), onchophagia (limited evidence), stuttering (limited evidence), premature ejaculation, and premenstrual syndrome. "	HTR2A, HTR2B, SLC6A2, SLC6A4, GSTP1, HTR2C	-0.3687094088194538	0.24795975909433107
240	DB06153	Pizotifen	Indicated for the prophylactic management of migraines [L2292]. 	ADRA2C, HTR2A, HTR2B, ADRA1B, HRH1, CHRM1, ADRA1A, ADRA1D, CHRM3, HTR2C, ADRA2A, HTR1A, ADRA2B, HTR1B, CHRM2	-0.21788576827780076	0.24843210256880857
