	DrugBank_ID	DrugBank_Name	Indication	Targets	Proximity	FDR
96	DB01118	Amiodarone	"The FDA approved indications for amiodarone are recurrent ventricular fibrillation (VF)
and recurrent hemodynamically unstable ventricular tachycardia (VT). The FDA emphasizes that this drug should only be given in these conditions when they are clinically documented and have not responded to normal therapeutic doses of other antiarrhythmic agents, or when other drugs are not tolerated by the patient.[L3561]

Off-label indications include atrial fibrillation and supraventricular tachycardia.[A189666,A189720,A189723,L11286]"	KCNH2, ADRB1, PPARA, PPARGC1B, CACNA1C, CACNA1I, PPARG	-1.326213212975678	<0.0001
97	DB01809	1-Ter-Butyl-3-P-Tolyl-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine		RET, HCK	-1.319778166210638	<0.0001
98	DB05984	RAF-265	Investigated for use/treatment in melanoma.	KDR, BRAF	-1.3184132206449344	<0.0001
99	DB00694	Daunorubicin	"For remission induction in acute nonlymphocytic leukemia (myelogenous, monocytic, erythroid) of adults and for remission induction in acute lymphocytic leukemia of children and adults.

Daunorubicin is indicated in combination with [cytarabine] for the treatment of newly-diagnosed therapy-related acute myeloid leukemia (t-AML) or AML with myelodysplasia-related changes (AML-MRC) in adults and pediatric patients 1 year and older.[L32843]"	TOP2B, TOP2A	-1.2941026919051632	<0.0001
100	DB00773	Etoposide	For use in combination with other chemotherapeutic agents in the treatment of refractory testicular tumors and as first line treatment in patients with small cell lung cancer. Also used to treat other malignancies such as lymphoma, non-lymphocytic leukemia, and glioblastoma multiforme.	TOP2B, TOP2A	-1.2941026919051632	<0.0001
101	DB00380	Dexrazoxane	For reducing the incidence and severity of cardiomyopathy associated with doxorubicin administration in women with metastatic breast cancer who have received a cumulative doxorubicin hydrochloride dose of 300 mg/m^2 and would benefit from continued doxorubicin therapy. Also approved for the treatment of extravasation from intravenous anthracyclines.	TOP2B, TOP2A	-1.2941026919051632	<0.0001
102	DB05022	Amonafide	Investigated for use/treatment in breast cancer, ovarian cancer, and prostate cancer.	TOP2B, TOP2A	-1.2941026919051632	<0.0001
103	DB08756	Y-27632		ROCK1, ROCK2, PRKACA, PKIA	-1.2316812543739197	<0.0001
104	DB08162	Fasudil		ROCK1, ROCK2, PRKACA, PKIA	-1.2316812543739197	<0.0001
105	DB04297	Trichostatin A		HDAC7, HDAC8	-1.2067641373001887	<0.0001
106	DB11781	Tosedostat		LTA4H, NPEPPS	-1.202617527386366	<0.0001
107	DB08597	Dorsomorphin		FKBP1A, ACVR1	-1.194130924309581	<0.0001
108	DB09371	Norethynodrel		AR, ESR1, SHBG	-1.1913512456359538	<0.0001
109	DB11064	Homosalate	As ingredient in many sunscreen for protection against sunburn, skin aging and skin cancer. 	PGR, ESR1, AR	-1.1913512456359538	<0.0001
110	DB00836	Loperamide	For the control and symptomatic relief of acute nonspecific diarrhea and of chronic diarrhea associated with inflammatory bowel disease or gastroenteritis. Also used for reducing the volume of discharge from ileostomies.	CALM1, NR1I3, OPRM1, OPRK1, POMC, OPRD1, CACNA1A	-1.0963878423676232	<0.0001
111	DB02656	LY-294002		PIM1, PIK3CG	-1.0906069338705608	<0.0001
112	DB11952	Duvelisib	"Duvelisib is indicated for the treatment of adult patients with relapsed or refractory chronic lymphocytic leukemia (CLL) or small lymphocytic lymphoma (SLL) after at least two prior therapies.[L4586]

The CLL is a cancer of the blood stem cells which are the blood cells that can develop into different types of cells. In leukemia, there is an overproduction of cells that are abnormal and do not mature into blood cells and thus, they just crowd out normal cells and impair their normal function. In lymphocyte leukemia, the abnormal cell growth is observed in the lymphoid cells which are the type of blood cells that mature into lymphocytes. The CLL is the type of lymphocytic leukemia that develops slowly over months or years.[L4587] The SLL is a very similar disease to the CLL and these terms are usually referred interchangeably. The only difference between these two diseases is that in CLL the cells are found mostly in the blood and bone marrow while in SLL, the cells are mainly found in the lymph nodes.[L4588]

As well, duvelisib obtained an accelerated approval for the treatment of adult patients with relapsed or refractory follicular lymphoma after at least two prior systemic therapies. This approval is still under the status of continued approval and it is restrained to confirmatory trials.[L4586]

The follicular lymphoma is a B-cell lymphoma that clusters in the lymph nodes or other tissues.[L4589]"	PIK3CG, PIK3CD	-1.0906069338705608	<0.0001
113	DB00132	alpha-Linolenic acid	For nutritional supplementation and for treating dietary shortage or imbalance.	ELOVL5, RXRA, PPARD, FADS1, ELOVL2, PPARA, SLC8A1, NR1H4, FADS2, PPARG, TRPV1	-1.0906055063928726	<0.0001
114	DB02546	Vorinostat	For the treatment of cutaneous manifestations in patients with cutaneous T-cell lymphoma who have progressive, persistent or recurrent disease on or following two systemic therapies.	HDAC8, HDAC6, HDAC2, HDAC3, HDAC1	-1.0855940957657282	<0.0001
115	DB01393	Bezafibrate	For the treatment of primary hyperlipidaemia types IIa, IIb, III, IV and V (Fredrickson classification) corresponding to groups I, II and III of the European Atherosclerosis Society guidelines - when diet alone or improvements in lifestyle such as increased exercise or weight reduction do not lead to an adequate response. Also for the treatment of secondary hyperlipidaemias, e.g. severe hypertriglyceridemias, when sufficient improvement does not occur after correction of the underlying disorder (e.g. diabetes mellitus).	RXRB, RXRG, PPARA, NR1I2, RXRA, PPARG, PPARD	-1.0557918362393526	<0.0001
116	DB12695	Phenethyl Isothiocyanate		ATP5MG, HSPA4, TUBB1, CYB5B, RANBP1, TPM1, MT-ND1, USP14, YWHAB, ACTB, PAPPA, TUBB3, SF3A3, SUCLG2, ACTA2, PSMC3, TPM3, TUBA3C, PSMA3, S100A10, TUBB4B, YWHAH, FBXO41, YWHAQ, TUBA4A, VCP, UCHL1, DIABLO, HSPE1, HSPB1, HNRNPK, YWHAZ, HSPH1, HNRNPF, SMARCE1, TPD52L2, VIM, NUDC, TXN, YWHAE, ATP5ME, TUBB2A, TPM4, TUBA1A, ATP5F1B	-1.0548507755010545	<0.0001
117	DB00717	Norethisterone	"Norethisterone is indicated as an oral contraceptive when given as monotherapy[L9527] or in combination with an estrogen component, such as [ethinylestradiol] or [estradiol].[L10313,L10307] In combination with an estrogen component, oral norethisterone is also indicated as a hormone replacement therapy in the treatment of postmenopausal osteoporosis and moderate-to-severe vasomotor symptoms arising from menopause.[L10304] When applied via transdermal patch, the combination of norethisterone and estradiol is indicated for the treatment of hypoestrogenism, vulvovaginal atrophy, and moderate-severe vasomotor symptoms.[L10301]

Norethisterone, taken in combination with intramuscular [leuprolide], is also indicated for the symptomatic treatment of endometriosis-related pain.[L10310]"	PGR, AR, NR3C1	-1.0435953389731847	<0.0001
118	DB08912	Dabrafenib	"Tafinlar is a kinase inhibitor that was initially indicated as a single agent for the treatment of patients with unresectable or metastatic melanoma with BRAF V600E mutation as detected by an FDA-approved test [FDA label].

Tafinlar in combination with [DB08911] is indicated for the treatment of patients with unresectable or metastatic melanoma with BRAF V600E or V600K mutations as detected by an FDA-approved test. The use in combination is based on the demonstration of durable response rate. Improvement in disease-related symptoms or overall survival has not been demonstrated for Tafinlar in combination with trametinib [FDA label].

In May 2018, Tafinlar (dabrafenib) and Mekinist ([DB08911]) have been approved in combination to treat anaplastic thyroid cancer caused by an abnormal BRAF V600E gene [L2712]."	SIK1, RAF1, LIMK1, BRAF, NEK11	-1.041318688456491	<0.0001
119	DB00159	Icosapent	EPA can be used for lowering elevated triglycerides in those who are hyperglyceridemic. In addition, EPA may play a therapeutic role in patients with cystic fibrosis by reducing disease severity and may play a similar role in type 2 diabetics in slowing the progression of diabetic nephropathy.	FABP7, ACSL4, FADS1, PTGS1, FFAR1, TRPV1, PPARA, PTGS2, SLC8A1, PPARG, PPARD	-1.0332268859109432	<0.0001
120	DB00201	Caffeine	Caffeine is indicated for the short term treatment of apnea of prematurity in infants and off label for the prevention and treatment of bronchopulmonary dysplasia caused by premature birth.[T716,L9851] In addition, it is indicated in combination with sodium benzoate to treat respiratory depression resulting from an overdose with CNS depressant drugs.[L9899] Caffeine has a broad range of over the counter uses, and is found in energy supplements, athletic enhancement products, pain relief products, as well as cosmetic products.[T716,L9854,L9872]	PIK3CA, RYR1, ADORA2A, PDE1A, PDE4B, PRKDC, ADORA3, PIK3CD, ITPR1, ATM, ADORA1, PDE1B, ADORA2B, PIK3CB	-1.030089842002985	<0.0001
121	DB00227	Lovastatin	"Lovastatin is indicated to reduce the risk of myocardial infarction, unstable angina, and the need for coronary revascularization procedures in individuals without symptomatic cardiovascular disease, average to moderately elevated total-C and LDL-C, and below average HDL-C. It is indicated as an intervention alternative in individuals presenting dyslipidemia at risk of developing atherosclerotic vascular disease. The administration of this agent should be accompanied by the implementation of a fat and cholesterol-restricted diet.[F4661]

Therapy with lipid-altering agents should be a component of multiple risk factor intervention in those individuals at significantly increased risk for atherosclerotic vascular disease due to hypercholesterolemia. Lovastatin is indicated as an adjunct to diet for the reduction of elevated total-C and LDL-C levels in patients with primary hypercholesterolemia (Types IIa and IIb2), when the response to diet restricted in saturated fat and cholesterol and to other nonpharmacological measures alone has been inadequate.[F4661,F4664]

Lovastatin is also indicated to slow the progression of coronary atherosclerosis in patients with coronary heart disease as part of a treatment strategy to lower total-C and LDL-C to target levels.[F4661]

Lovastatin is indicated as an adjunct to diet to reduce total-C, LDL-C and apolipoprotein B levels in adolescent boys and girls with Heterozygous Familial Hypercholesterolemia (HeFH) who are at least one year post-menarche, 10 to 17 years of age, with HeFH if after an adequate trial of diet therapy the following findings are present: LDL-C remains greater than 189 mg/dL or LDL-C remains greater than 160 mg/dL and there is a positive family history of premature cardiovascular disease or two or more other CVD risk factors are present in the adolescent patient.

Before administering lovastatin, it is important to rule out the presence of secondary causes of hypercholesterolemia and a lipid profile should be performed.

Prescribing of statin medications is considered standard practice following any cardiovascular events and for people with a moderate to high risk of development of CVD. Statin-indicated conditions include diabetes mellitus, clinical atherosclerosis (including myocardial infarction, acute coronary syndromes, stable angina, documented coronary artery disease, stroke, trans ischemic attack (TIA), documented carotid disease, peripheral artery disease, and claudication), abdominal aortic aneurysm, chronic kidney disease, and severely elevated LDL-C levels.[A181087, A181406]"	HDAC2, ITGAL, HMGCR	-1.004814068076088	<0.0001
122	DB00641	Simvastatin	"Simvastatin is indicated for the treatment of hyperlipidemia to reduce elevated total cholesterol (total-C), low-density lipoprotein cholesterol (LDL‑C), apolipoprotein B (Apo B), and triglycerides (TG), and to increase high-density lipoprotein cholesterol (HDL-C).[F4655, F4658]

This includes the treatment of primary hyperlipidemia (Fredrickson type IIa, heterozygous familial and nonfamilial), mixed dyslipidemia (Fredrickson type IIb), hypertriglyceridemia (Fredrickson type IV hyperlipidemia), primary dysbetalipoproteinemia (Fredrickson type III hyperlipidemia), homozygous familial hypercholesterolemia (HoFH) as an adjunct to other lipid-lowering treatments, as well as adolescent patients with Heterozygous Familial Hypercholesterolemia (HeFH).[F4655, F4658]

Simvastatin is also indicated to reduce the risk of cardiovascular morbidity and mortality including myocardial infarction, stroke, and the need for revascularization procedures. It is primarily used in patients at high risk of coronary events because of existing coronary heart disease, diabetes, peripheral vessel disease, history of stroke or other cerebrovascular disease.[F4655, F4658]

Prescribing of statin medications is considered standard practice following any cardiovascular events and for people with a moderate to high risk of development of CVD. Statin-indicated conditions include diabetes mellitus, clinical atherosclerosis (including myocardial infarction, acute coronary syndromes, stable angina, documented coronary artery disease, stroke, trans ischemic attack (TIA), documented carotid disease, peripheral artery disease, and claudication), abdominal aortic aneurysm, chronic kidney disease, and severely elevated LDL-C levels.[A181087, A181406]"	HDAC2, ITGAL, HMGCR	-1.004814068076088	<0.0001
123	DB11830	Mocetinostat		HDAC2, HDAC3, HDAC1	-1.004814068076088	<0.0001
124	DB09074	Olaparib	"Olaparib is a poly (ADP-ribose) polymerase (PARP) inhibitor indicated for the treatment of:

- Ovarian cancer, in which the medication is intended for [a] the maintenance treatment of adult patients with recurrent epithelial ovarian, fallopian tube or primary peritoneal cancer, who are in complete or partial response to platinum-based chemotherapy, or [b] for the treatment of adult patients with deleterious or suspected deleterious germline BRCA-mutated (gBRCAm) advanced ovarian cancer who have been treated with three or more prior lines of chemotherapy [FDA Label]. Select patients for therapy based on an FDA-approved companion diagnostic for olaparib [FDA Label].

- Breast cancer, in which the medication is intended for use in patients with deleterious or suspected deleterious gBRCAm, human epidermal growth factor receptor 2 (HER2)-negative metastatic breast cancer who have previously been treated with chemotherapy in the neoadjuvant, adjuvant or metastatic setting. Patients with hormone receptor (HR)-positive breast cancer should have been treated with a prior endocrine therapy or be considered inappropriate for endocrine treatment [FDA Label]. Select patients for therapy based on an FDA-approved companion diagnostic for olaparib [FDA Label]."	PARP2, PARP3, PARP1	-0.9933299390001517	<0.0001
125	DB12332	Rucaparib	Indicated as monotherapy for the treatment of patients with deleterious BRCA mutation (germline and/or somatic) associated advanced ovarian cancer who have been treated with two or more chemotherapies. Select patients for therapy based on an FDA-approved companion diagnostic for rucaparib.	PARP2, PARP3, PARP1	-0.9933299390001517	<0.0001
126	DB03023	1-Tert-Butyl-3-(4-Chloro-Phenyl)-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine		LYN, LCK, SRC	-0.9857367559690355	<0.0001
127	DB02587	Colforsin		CFTR, ADCY5, GNAS, ADCY2	-0.9666823964121718	<0.0001
128	DB00343	Diltiazem	"**Oral**

Indicated for the management of hypertension, to lower blood pressure, alone or in combination with other antihypertensive agents.[L10556]

Indicated for use to improve exercise tolerance in patients with chronic stable angina.[L10556]

Indicated for the management of variant angina (Prinzmetal's angina).[L6298]

**Intravenous**

Indicated for the short-term management of atrial fibrillation or atrial flutter for temporary control of rapid ventricular rate.[L6292]

Indicated for the rapid conversion of paroxysmal supraventricular tachycardias (PSVT) to sinus rhythm. This includes AV nodal reentrant tachycardias and reciprocating tachycardias associated with an extranodal accessory pathway such as the WPW syndrome or short PR syndrome.[L6292]

**Off-label**

Indicated for off-label uses in anal fissures (as topical formulation), migraine prophylaxis, cramps in lower leg related to rest, pulmonary hypertension,[L6289] idiopathic dilated cardiomyopathy, and proteinuria associated with diabetic nephropathy.[L6298]"	CACNA1C, CACNG1	-0.9600866372602644	<0.0001
129	DB04513	N-(6-Aminohexyl)-5-Chloro-1-Naphthalenesulfonamide		TNNI3, CALM1, TNNC1	-0.953487478942479	<0.0001
130	DB00850	Perphenazine	For use in the management of the manifestations of psychotic disorders and for the control of severe nausea and vomiting in adults.	CALM1, DRD1, DRD2	-0.953487478942479	<0.0001
131	DB01115	Nifedipine	Nifedipine capsules are indicated to treat vasospastic angina and chronic stable angina.[L11383] Extended release tablets are indicated to treat vasospastic angina, chronic stable angina, and hypertension.[L11389,L1245]	CACNA1S, CACNA1D, KCND3, CACNB2, CACNA1G, NR1I2, CACNA1C, CALM1	-0.9482819236385287	<0.0001
132	DB06152	Nylidrin	Nylidrin is mainly indicated in conditions like arteriosclerosis, cerebrovascular disease, peripheral vascular disease, Raynaud's disease, thrombo-angitis obliterans, and thrombophlebitis [L2285]. It may sometimes be used in the treatment of peripheral vascular disorders in addition premature labor (however, the drug is not approved for premature labor)[A32531].	IFNAR2, CACNA1I	-0.9040403417450582	<0.0001
133	DB04216	Quercetin		CSNK2A1, CYP1B1, RUVBL2, SF3B3, NR1I2, CEBPB, ACTB, HIBCH, EIF3F, SHBG, NQO2, ESR2, ESR1, ATP5F1C, HSP90AA1, UBA1, HCK, PIK3CG, UGT3A1, ATP5F1A, CSNK2B, PIM1, AHR, STK17B, HSPA2, CBR1, ATP5F1B	-0.877073284641631	<0.0001
134	DB11672	Curcumin	No approved therapeutic indications. 	VDR, GSTP1, CBR1, ABCC5, PPARG	-0.875917693592896	<0.0001
135	DB08399	Piceatannol		ATP5F1C, ATP5F1A, ATP5F1B	-0.859516025875439	<0.0001
136	DB01092	Ouabain	For the treatment of atrial fibrillation and flutter and heart failure	ATP1A3, ATP1A2, ATP1A1	-0.8422720623774433	<0.0001
137	DB04599	Aniracetam		GRIA3, GRIA2, DRD2, HTR2A	-0.8419704110713093	<0.0001
138	DB01041	Thalidomide	For the acute treatment of the cutaneous manifestations of moderate to severe erythema nodosum leprosum (ENL). Also for use as maintenance therapy for prevention and suppression of the cutaneous manifestations of ENL recurrence.	ORM1, TNF, NFKB1, PTGS2, FGFR2, CRBN	-0.835373358106515	<0.0001
139	DB00675	Tamoxifen	Tamoxifen is indicated to treat estrogen receptor positive metastatic breast cancer in adults, as an adjuvant in the treatment of early stage estrogen receptor positive breast cancer in adults, to reduce the risk of invasive breast cancer after surgery and radiation in adult women with ductal carcinoma in situ.[L7802]	ESRRG, KCNH2, EBP, SHBG, ESR2, MAPK8, NR1I2, AR, ESR1, PRKCA	-0.8336464675979819	<0.0001
140	DB00973	Ezetimibe	Ezetimibe is indicated to reduce elevated total-C, LDL-C, Apo B, and non-HDL-C in patients with primary hyperlipidemia, alone or in combination with an HMG-CoA reductase inhibitor (statin).[L11347,L11401,L11404] It is also indicated to reduce elevated total-C, LDL-C, Apo B, and non-HDL-C in patients with mixed hyperlipidemia in combination with fenofibrate, and to reduce elevated total-C and LDL-C in patients with homozygous familial hypercholesterolemia (HoFH), in combination with atorvastatin or simvastatin.[L11347] Ezetimibe may also be used to reduce elevated sitosterol and campesterol in patients with homozygous sitosterolemia (phytosterolemia).[L11347]	NPC1L1, ANPEP, SOAT1	-0.8052460440475261	<0.0001
141	DB01428	Oxybenzone	Used as an ingredient in sunscreen and other cosmetics.	PGR, ESR1, ESR2, AR	-0.7922000070744829	<0.0001
142	DB09237	Levamlodipine	Levamlodipine is indicated alone or in combination to treat hypertension in adults and children.[L10833]	NOS2, CACNA1C, NOS3, CACNA1D	-0.7848094021281515	<0.0001
143	DB00396	Progesterone	"**Gelatinized capsules**

The gelatinized capsules are indicated for use in the prevention of endometrial hyperplasia in non-hysterectomized postmenopausal women who are receiving conjugated estrogens tablets. They are also indicated for use in secondary amenorrhea [FDA label]. 

**Vaginal gel**

Progesterone gel (8%) is indicated as progesterone supplementation or replacement as part of an Assisted Reproductive Technology (“ART”) treatment for infertile women with progesterone deficiency.  The lower concentration progesterone gel (4%) is used in the treatment of secondary amenorrhea, with the use of the 8% concentration if there is no therapeutic response to the 4% gel [F3898].

**Vaginal insert**

This form is indicated to support embryo implantation and early pregnancy by supplementation of corpus luteal function as part of an Assisted Reproductive Technology (ART) treatment program for infertile women [F3901].

**Injection (intramuscular)**

This drug is indicated in amenorrhea and abnormal uterine bleeding due to hormonal imbalance in the absence of organic pathology, such as submucous fibroids or uterine cancer [F3907]. 

**Tablets, contraceptive**

The tablet form of progesterone in contraceptive formulations is indicated for the prevention of pregnancy [F3904]. "	PGR, ORM1, OPRK1, SHBG, CYP17A1, ESR2, NR3C2, AR, ESR1, NR3C1	-0.7793848743124332	<0.0001
144	DB03756	Doconexent	Used as a high-docosahexaenoic acid (DHA) oral supplement. 	RXRB, RXRG, PPARA, SREBF1, RXRA, PPARG	-0.7612768184901204	<0.0001
145	DB02266	Flufenamic acid		PTGS1, PPARA, PTGS2, AKR1C3, AR, PPARG	-0.7612768184901204	<0.0001
146	DB12340	Navitoclax		BCL2L2, BCL2, BAD	-0.757052290307516	<0.0001
147	DB12116	Epigallocatechin gallate		AHR, DHFR2, DNMT1	-0.7536259483750106	<0.0001
148	DB01035	Procainamide	For the treatment of life-threatening ventricular arrhythmias.	SCN5A, KCNH2, DNMT1	-0.7536259483750106	<0.0001
149	DB00975	Dipyridamole	For as an adjunct to coumarin anticoagulants in the prevention of postoperative thromboembolic complications of cardiac valve replacement and also used in prevention of angina.	ORM1, PDE10A, RCAN1, PDE5A, ADA, PDE4A	-0.7225971356666866	<0.0001
150	DB01229	Paclitaxel	Used in the treatment of Kaposi's sarcoma and cancer of the lung, ovarian, and breast. Abraxane® is specfically indicated for the treatment of metastatic breast cancer and locally advanced or metastatic non-small cell lung cancer.	TUBB1, MAP4, BCL2, NR1I2, MAP2, MAPT	-0.7217458638974402	<0.0001
151	DB01248	Docetaxel	For the treatment of patients with locally advanced or metastatic breast cancer after failure of prior chemotherapy. Also used as a single agent in the treatment of patients with locally advanced or metastatic non-small cell lung cancer after failure of prior platinum-based chemotherapy. It is also used in combination with prednisone, in the treatment of patients with androgen independent (hormone refractory) metastatic prostate cancer. Furthermore, docetaxel has uses in the treatment of gastric adenocarinoma and head and neck cancer. 	TUBB1, MAP4, BCL2, NR1I2, MAP2, MAPT	-0.7217458638974402	<0.0001
152	DB01254	Dasatinib	For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.	EPHB4, SRC, STAT5B, YES1, CSK, BCR, FGR, PDGFRB, MAPK14, LCK, BTK, ABL2, EPHA2, FYN, EPHA5, FRK, KIT, NR4A3, LYN, ABL1, HSPA8, PPAT, MAP3K20	-0.7163174241585962	<0.0001
153	DB01645	Genistein	Currently Genistein is being studied in clinical trials as a treatment for prostate cancer.  	ESRRB, AKT1, NCOA2, SHBG, TOP2A, CYP1B1, ESR2, PTK2B, NCOA1, NR1I2, ESR1, GPER1, ESRRA	-0.7084122061238185	<0.0001
154	DB07080	TO-901317		NCOA2, RXRB, NR1H3, NR1H2, NCOA1, NR1I2	-0.6927469142763578	<0.0001
155	DB00393	Nimodipine	For use as an adjunct to improve neurologic outcome following subarachnoid hemorrhage (SAH) from ruptured intracranial berry aneurysms by reducing the incidence and severity of ischemic deficits.	CACNA1S, CACNB3, CACNA1D, CACNB1, CACNB2, CACNB4, NR3C2, AHR, CACNA1C, CACNA1F	-0.6927102592591602	<0.0001
156	DB07780	Farnesyl diphosphate		FNTA, FDPS, FNTB, KRAS, RABGGTB, RABGGTA, GGPS1	-0.6846241563470461	<0.0001
157	DB14544	Hydrocortisone valerate	For the relief of the inflammatory and pruritic manifestations of corticosteroid-responsive dermatoses. Also used to treat endocrine (hormonal) disorders (adrenal insufficiency, Addisons disease). It is also used to treat many immune and allergic disorders, such as arthritis, lupus, severe psoriasis, severe asthma, ulcerative colitis, and Crohn's disease.	ANXA1, HSD3B1, HSD11B2, NR3C1	-0.6813830770774059	<0.0001
158	DB00834	Mifepristone	For the medical termination of intrauterine pregnancy through 49 days' pregnancy. Also indicated to control hyperglycemia secondary to hypercortisolism in adult patients with endogenous Cushing's syndrome who have type 2 diabetes mellitus or glucose intolerance and are not candidates for surgery or have had unsuccessful surgery.	PGR, KLK3, NR1I2, NR3C1	-0.6813830770774059	<0.0001
159	DB08175	(2E,4E)-11-METHOXY-3,7,11-TRIMETHYLDODECA-2,4-DIENOIC ACID		NCOA2, RXRB, NR1H3	-0.6800817438483769	<0.0001
160	DB05223	Pracinostat	For the treatment of various forms of cancer.	HDAC2, HDAC3, HDAC1, HDAC6	-0.6522971239045833	<0.0001
161	DB07859	4-(4-CHLOROPHENYL)-4-[4-(1H-PYRAZOL-4-YL)PHENYL]PIPERIDINE		AKT2, PRKACA, GSK3B, PKIA	-0.6426341331288551	<0.0001
162	DB08073	(2S)-1-(1H-INDOL-3-YL)-3-{[5-(3-METHYL-1H-INDAZOL-5-YL)PYRIDIN-3-YL]OXY}PROPAN-2-AMINE		PRKACA, AKT2, GSK3B, PKIA	-0.6426341331288551	<0.0001
163	DB13956	Estradiol valerate	"Estradiol valerate is commercially available as an intramuscular injection as the product Delestrogen and is indicated for the treatment of moderate to severe vasomotor symptoms and vulvovaginal atrophy due to menopause, for the treatment of hypoestrogenism due to hypogonadism, castration or primary ovarian failure, and for the treatment of advanced androgen-dependent carcinoma of the prostate (for palliation only). 

Estradiol valerate is also available in combination with [DB09123] as the commercially available product Natazia used for the prevention of pregnancy and for the treatment of heavy menstrual bleeding."	ESRRG, NCOA2, MT-ATP6, ESR2, HSD17B2, NR1I2, ESR1, BECN1, GPER1, CHRNA4	-0.6383688730771835	<0.0001
164	DB01097	Leflunomide	For the management of the signs and symptoms of active rheumatoid arthritis (RA) to improve physical function and to slow the progression of structural damage associated with the disease. Has also been used for the prevention of acute and chronic rejection in recipients of solid organ trasnplants and is designated by the FDA as an orphan drug for this use.	PTK2B, AHR, DHODH	-0.6280257218845205	<0.0001
165	DB08846	Ellagic acid	Ellagic acid is being investigated for use in follicular lymphoma, brain injury in intrauterine growth restricted babies, obese adolescents, and solar lentigines.	CA9, CA5B, CA14, CSNK2A1, PRKCB, SYK, SQLE, CA1, CA12, CA6, CA3, PRKACA, CA7, CA5A, CA2, CA4, PRKCA	-0.6227708368096313	<0.0001
166	DB00783	Estradiol	"Estradiol is indicated in various preparations for the treatment of moderate to severe vasomotor symptoms and vulvar and vaginal atrophy due to menopause, for the treatment of hypoestrogenism due to hypogonadism, castration, or primary ovarian failure, and for the prevention of postmenopausal osteoporosis. It is also used for the treatment of breast cancer (only for palliation therapy) in certain men or women with metastatic disease, and for the treatment of androgen-dependent prostate cancer (only for palliation therapy).[L11485,L11494,L11497] It is also used in combination with other hormones as a component of oral contraceptive pills for preventing pregnancy (most commonly as [DB00977], a synthetic form of estradiol).

**A note on duration of treatment**

Recommendations for treatment of menopausal symptoms changed drastically following the release of results and early termination of the Women's Health Initiative (WHI) studies in 2002 as concerns were raised regarding estrogen use.[A31626] Specifically, the combined estrogen–progestin group was discontinued after about 5 years of follow up due to a statistically significant increase in invasive breast cancer and in cardiovascular events.[A31627] 

Following extensive critique of the WHI results, Hormone Replacement Therapy (HRT) is now recommended to be used only for a short period (for 3-5 years postmenopause) in low doses, and in women without a history of breast cancer or increased risk of cardiovascular or thromboembolic disease.[A31628] Estrogen for postmenopausal symptoms should always be given with a progestin component due to estrogen's stimulatory effects on the endometrium; in women with an intact uterus, unopposed estrogen has been shown to promote the growth of the endometrium which can lead to endometrial hyperplasia and possibly cancer over the long-term. 

"	MT-ATP6, ESR2, NR1I2, ESR1, BECN1, GPER1, CHRNA4	-0.6204919284609577	<0.0001
167	DB01100	Pimozide	Used for the suppression of motor and phonic tics in patients with Tourette's Disorder who have failed to respond satisfactorily to standard treatment.	DRD3, KCNH2, CALM1, DRD2	-0.6138021820543765	<0.0001
168	DB02116	Olomoucine		CDK2, CDK1, MAPK1, CDK5	-0.6082704866581706	<0.0001
169	DB00441	Gemcitabine	"Gemcitabine is a chemotherapeutic agent used as monotherapy or in combination with other anticancer agents. 

In combination with [carboplatin], it is indicated for the treatment of advanced ovarian cancer that has relapsed at least 6 months after completion of platinum-based therapy.[L32950]

Gemcitabine in combination with [paclitaxel] is indicated for the first-line treatment of patients with metastatic breast cancer after failure of prior anthracycline-containing adjuvant chemotherapy, unless anthracyclines were clinically contraindicated.[L32950]

In combination with [cisplatin], gemcitabine is indicated for the first-line treatment of patients with inoperable, locally advanced (Stage IIIA or IIIB) or metastatic (Stage IV) non-small cell lung cancer (NSCLC).[L32950] Dual therapy with cisplatin is also used to treat patients with Stage IV (locally advanced or metastatic) transitional cell carcinoma (TCC) of the bladder.[L32955]

Gemcitabine is indicated as first-line treatment for patients with locally advanced (nonresectable Stage II or Stage III) or metastatic (Stage IV) adenocarcinoma of the pancreas. Gemcitabine is indicated for patients previously treated with [fluorouracil].[L32950]"	RRM1, CMPK1, TYMS	-0.5961334287928637	<0.0001
170	DB08080	Latrunculin B		SPIRE2, MRTFA, ACTA1	-0.5766827656011847	<0.0001
171	DB01054	Nitrendipine	For the treatment of mild to moderate hypertension	CACNA1S, CACNA1H, CACNA1D, CACNB2, CACNA2D2, CACNA1C, CACNA2D1	-0.5593265050087044	<0.0001
172	DB01406	Danazol	For the treatment of endometriosis and fibrocystic breast disease (in patients unresponsive to simple measures). Also used for the prophylactic treatment of all types of hereditary angioedema in males and females.	PGR, GNRHR2, CCL2, GNRHR, AR, ESR1	-0.5527092639376001	<0.0001
173	DB00648	Mitotane	For treatment of inoperable adrenocortical tumours; Cushing's syndrome	PGR, AR, ESR1, CYP11B1, FDX1	-0.5527092639376001	<0.0001
